year,month,salary_min_aud,salary_max_aud,salary_median_aud,number_of_openings,demand_index,remote_availability,salary_range_aud,salary_variability,salary_bracket,salary_log_median,quarter,month_name,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score,job_title_encoded,industry_encoded,city_encoded,region_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded
2025,10,56071,80579,68325,44,83,Yes,24508,0.3586974021169602,Low,11.132045646620377,4,Oct,1,High,1,1,1,Medium,75157.5,0.5238095238095238,61.75238095238095,4,2,1,10,7,0,0,1,2,1
2025,4,56211,89911,73061,31,51,No,33700,0.4612584005083252,Medium,11.19906367473506,2,Apr,0,High,1,0,0,Low,65754.90000000001,0.5961538461538461,34.4076923076923,2,8,4,7,5,0,0,2,1,0
2025,1,48567,62495,55531,24,52,Yes,13928,0.2508148601636776,Low,10.924714710154692,1,Jan,0,High,1,1,1,Medium,61084.100000000006,0.4528301886792453,43.29433962264151,1,13,3,3,0,0,2,14,1,2
2025,11,40234,76336,58285,39,93,Yes,36102,0.6194046495561567,Low,10.973117206279754,4,Nov,1,High,2,1,0,Low,52456.5,0.4148936170212766,72.97021276595744,4,3,11,7,5,2,2,3,2,1
2025,3,73154,113812,93483,21,77,Yes,40658,0.434923996871785,Medium,11.445545577638915,1,Mar,1,High,1,1,0,Low,84134.7,0.2692307692307692,58.661538461538456,2,5,8,6,3,2,1,0,2,0
2025,8,78046,114120,96083,14,73,Yes,36074,0.3754462287774586,Medium,11.472978087860634,3,Aug,1,Medium,2,1,1,High,120103.75,0.1891891891891892,61.42162162162162,3,0,5,12,1,0,0,4,2,3
2025,7,79421,103997,91709,40,90,Yes,24576,0.2679780610379791,Medium,11.42638670355299,3,Jul,1,High,2,1,1,Medium,100879.9,0.4395604395604395,71.12087912087912,3,11,10,10,7,0,0,13,2,3
2025,6,76697,108837,92767,44,95,Yes,32140,0.3464594090533653,Medium,11.437857031721382,2,Jun,1,High,2,1,0,Low,83490.3,0.4583333333333333,74.08333333333333,3,11,10,4,2,0,0,13,2,3
2025,6,65989,85865,75927,10,52,Yes,19876,0.2617777602136029,Medium,11.237540801810328,2,Jun,0,Medium,2,1,0,Low,68334.3,0.1886792452830188,48.82264150943397,3,9,7,5,6,0,1,7,1,3
2025,10,55205,70261,62733,32,60,Yes,15056,0.2400012752420575,Low,11.0466588444014,4,Oct,1,High,1,1,1,Medium,69006.3,0.5245901639344263,47.950819672131146,4,0,5,10,7,0,1,4,1,1
2025,8,54028,114168,84098,28,70,No,60140,0.7151180765212596,Medium,11.339749955283924,3,Aug,1,High,1,0,1,High,105122.5,0.3943661971830985,46.2112676056338,3,7,9,8,6,2,2,11,2,3
2025,4,66906,120342,93624,28,78,No,53436,0.5707510894581438,Medium,11.44705272081952,2,Apr,1,High,1,0,0,Low,84261.6,0.3544303797468354,51.09113924050633,2,10,8,13,3,0,0,10,2,0
2025,6,45295,87933,66614,17,70,No,42638,0.6400756597616106,Low,11.106685056394312,2,Jun,1,Medium,2,0,0,Low,59952.6,0.2394366197183098,51.52112676056338,3,0,5,14,1,0,2,4,2,3
2025,5,64125,132815,98470,17,53,Yes,68690,0.6975728648248445,Medium,11.497517367567552,2,May,0,Medium,2,1,0,Low,88623.0,0.3148148148148148,49.17037037037037,2,6,6,5,6,4,0,6,1,0
2025,10,65870,102774,84322,33,61,No,36904,0.4376556533237156,Medium,11.342409941889908,4,Oct,1,High,2,0,0,Low,75889.8,0.532258064516129,45.53548387096775,4,1,0,2,3,2,2,12,2,1
2025,11,35000,78400,56331,28,59,Yes,43400,0.7704461131389386,Low,10.93901803631794,4,Nov,0,High,1,1,0,Low,50697.9,0.4666666666666667,47.46666666666667,4,6,6,4,2,0,1,6,1,1
2025,10,52342,88220,70281,24,65,Yes,35878,0.5104935900099531,Medium,11.1602709994943,4,Oct,1,High,2,1,1,High,87851.25,0.3636363636363636,56.27272727272727,4,3,11,12,1,0,0,3,2,1
2025,9,38214,70134,54174,39,56,Yes,31920,0.5892125373686785,Low,10.89997482640456,3,Sep,0,High,1,1,0,Low,48756.6,0.6842105263157895,45.23157894736842,4,13,3,5,6,3,0,14,1,1
2025,2,62700,113262,87981,32,56,No,50562,0.5746922630957287,Medium,11.384887527083524,1,Feb,0,High,2,0,0,Low,79182.90000000001,0.5614035087719298,42.47719298245615,1,14,2,5,6,0,0,5,1,2
2025,8,52083,94985,73534,28,66,No,42902,0.5834307939105253,Medium,11.205516762334414,3,Aug,1,High,1,0,1,Medium,80887.40000000001,0.417910447761194,43.76417910447761,3,1,0,1,3,0,0,12,2,3
2025,3,74915,109903,92409,14,48,Yes,34988,0.3786211299724202,Medium,11.433990476882084,1,Mar,0,Medium,2,1,0,Low,83168.1,0.2857142857142857,46.22857142857143,2,1,0,9,1,2,2,12,1,0
2025,5,62198,129308,95753,32,80,No,67110,0.7008657692113995,Medium,11.46953768162724,2,May,1,High,2,0,0,Low,86177.7,0.3950617283950617,57.20987654320987,2,6,6,4,2,1,2,6,2,0
2025,8,81558,121140,101349,45,95,No,39582,0.3905514607900369,Medium,11.526335151880144,3,Aug,1,High,1,0,0,Low,91214.1,0.46875,61.0625,3,10,8,7,5,0,2,10,2,3
2025,10,76169,125413,100791,6,57,No,49244,0.4885753688276872,Medium,11.520814266390463,4,Oct,0,Medium,2,0,1,Medium,110870.1,0.1034482758620689,43.99310344827586,4,8,4,3,0,0,1,2,1,1
2025,2,55626,73696,64661,46,83,Yes,18070,0.2794574782283067,Low,11.076928981824889,1,Feb,1,High,1,1,0,Low,58194.9,0.5476190476190477,61.7047619047619,1,8,4,11,3,0,0,2,2,2
2025,12,64552,110428,87490,14,61,Yes,45876,0.5243570693733643,Medium,11.37929120991269,4,Dec,1,Medium,2,1,1,Low,78741.0,0.2258064516129032,54.148387096774194,1,2,1,0,4,1,2,1,2,2
2025,1,87429,111905,99667,63,95,No,24476,0.245577773984914,Medium,11.509599941541651,1,Jan,1,High,2,0,1,Medium,109633.7,0.65625,65.6875,1,14,2,10,7,0,1,5,2,2
2025,4,48575,77363,62969,41,67,No,28788,0.4571773412241392,Low,11.050413701482787,2,Apr,1,High,1,0,0,Low,56672.1,0.6029411764705882,43.99411764705882,2,1,0,7,5,3,0,12,2,0
2025,9,49329,77993,63661,31,89,Yes,28664,0.450259970775667,Low,11.061343117244876,3,Sep,1,High,2,1,1,Medium,70027.1,0.3444444444444444,70.71111111111112,4,3,11,10,7,3,2,3,2,1
2025,8,43061,83299,63180,6,67,Yes,40238,0.636878759090901,Low,11.053758902024423,3,Aug,1,Medium,1,1,0,Low,56862.0,0.088235294117647,53.0235294117647,3,7,9,13,3,0,0,11,2,3
2025,8,39779,81651,60715,38,70,No,41872,0.6896483570667933,Low,11.01396253374675,3,Aug,1,High,1,0,1,High,75893.75,0.5352112676056338,45.929577464788736,3,3,11,12,1,0,1,3,2,3
2025,5,42443,84715,63579,50,84,No,42272,0.664873621782902,Low,11.060054234464792,2,May,1,High,1,0,0,Low,57221.1,0.5882352941176471,54.2235294117647,2,9,7,7,5,1,2,7,2,0
2025,4,48094,78294,63194,37,64,Yes,30200,0.4778934708915737,Low,11.053980463081226,2,Apr,1,High,1,1,0,Low,56874.6,0.5692307692307692,50.26153846153846,2,8,4,5,6,1,2,2,2,0
2025,6,53147,106221,79684,13,61,No,53074,0.666055920879147,Medium,11.285836641293734,2,Jun,1,Medium,2,0,0,Low,71715.6,0.2096774193548387,46.18064516129032,3,13,3,13,3,0,2,14,2,3
2025,6,81813,106459,94136,53,82,Yes,24646,0.2618126965213966,Medium,11.452506447015873,2,Jun,1,High,2,1,0,Low,84722.40000000001,0.6385542168674698,65.92289156626505,3,11,10,13,3,2,0,13,2,3
2025,5,66410,141200,103805,23,73,Yes,74790,0.7204855257384473,Medium,11.550279051511575,2,May,1,High,2,1,1,Low,93424.5,0.3108108108108108,61.178378378378376,2,8,4,0,4,2,1,2,2,0
2025,2,45314,84750,65032,20,61,No,39436,0.6064091524079467,Low,11.08265011235333,1,Feb,1,Medium,1,0,1,Medium,71535.20000000001,0.3225806451612903,40.95483870967742,1,1,0,10,7,0,0,12,2,2
2025,2,73999,135895,104947,39,95,No,61896,0.5897834144797871,Medium,11.561220268373534,1,Feb,1,High,2,0,0,Low,94452.3,0.40625,66.1875,1,1,0,9,1,2,2,12,2,2
2025,8,64088,122606,93347,24,52,No,58518,0.6268867772866092,Medium,11.444089723994772,3,Aug,0,High,2,0,0,Low,84012.3,0.4528301886792453,40.29433962264151,3,8,4,13,3,0,2,2,1,3
2025,9,56470,79196,67833,15,57,Yes,22726,0.3350286733546352,Low,11.12481882315821,3,Sep,0,Medium,1,1,1,Low,61049.7,0.2586206896551724,46.68275862068965,4,6,6,0,4,0,1,6,1,1
2025,4,84332,142602,113467,14,67,No,58270,0.5135413820713199,Medium,11.63927613782552,2,Apr,1,Medium,2,0,1,Medium,124813.7,0.2058823529411764,49.78823529411764,2,8,4,10,7,3,0,2,2,0
2025,9,45073,103325,74199,21,75,Yes,58252,0.785077965999743,Medium,11.214519429155471,3,Sep,1,High,2,1,1,Low,66779.1,0.2763157894736842,62.44736842105263,4,0,5,0,4,4,1,4,2,1
2025,3,68291,99313,83802,10,41,No,31022,0.3701820958882821,Medium,11.33622408535206,1,Mar,0,Medium,2,0,0,Low,75421.8,0.238095238095238,34.12380952380952,2,7,9,2,3,0,0,11,1,0
2025,8,72809,154983,113896,24,80,No,82174,0.7214827561923028,Medium,11.643049810194633,3,Aug,1,High,2,0,0,Low,102506.4,0.2962962962962963,57.407407407407405,3,4,8,2,3,0,1,9,2,3
2025,11,53445,84455,68950,37,68,Yes,31010,0.4497461928868783,Low,11.14115138637951,4,Nov,1,High,1,1,1,High,86187.5,0.5362318840579711,52.72753623188405,4,7,9,12,1,3,1,11,2,1
2025,3,37127,79759,58443,18,52,No,42632,0.729462895458319,Low,10.975824309791976,1,Mar,0,Medium,2,0,0,Low,52598.7,0.3396226415094339,40.52075471698114,2,3,11,14,1,1,0,3,1,0
2025,2,49258,109076,79167,8,41,Yes,59818,0.7555926080215799,Medium,11.27932745575216,1,Feb,0,Medium,1,1,1,High,98958.75,0.1904761904761904,37.219047619047615,1,9,7,8,6,0,2,7,1,2
2025,7,55890,116532,86211,8,70,No,60642,0.7034137174988875,Medium,11.364564658099704,3,Jul,1,Medium,2,0,0,Low,77589.90000000001,0.1126760563380281,51.77464788732394,3,6,6,14,1,0,2,6,2,3
2025,4,55961,73289,64625,4,94,No,17328,0.2681315280422726,Low,11.076372085578823,2,Apr,1,Low,2,0,0,Low,58162.5,0.0421052631578947,66.31578947368422,2,3,11,9,1,0,0,3,2,0
2025,8,59892,108896,84394,10,62,Yes,49004,0.5806573926987623,Medium,11.343263437123028,3,Aug,1,Medium,2,1,0,Low,75954.6,0.1587301587301587,54.88253968253968,3,2,1,6,3,1,0,1,2,3
2025,10,35000,65445,49971,34,82,Yes,30445,0.6092533669406405,Low,10.81921812755172,4,Oct,1,High,1,1,1,Low,44973.9,0.4096385542168674,61.38072289156626,4,13,3,0,4,0,2,14,2,1
2025,10,45108,100704,72906,42,76,Yes,55596,0.762570981801737,Medium,11.196939935334813,4,Oct,1,High,1,1,0,Low,65615.40000000001,0.5454545454545454,57.50909090909091,4,12,8,14,1,0,2,8,2,1
2025,2,35000,78726,56345,24,78,No,43726,0.7760404649786842,Low,10.939266532032669,1,Feb,1,High,1,0,1,Medium,61979.50000000001,0.3037974683544304,51.19240506329113,1,3,11,10,7,0,2,3,2,2
2025,2,48865,93491,71178,23,68,No,44626,0.6269633875547647,Medium,11.172953110075358,1,Feb,1,High,1,0,1,High,88972.5,0.3333333333333333,45.13333333333333,1,0,5,12,1,3,0,4,2,2
2025,8,59171,100315,79743,16,71,No,41144,0.5159575135056876,Medium,11.286576782707067,3,Aug,1,Medium,2,0,0,Low,71768.7,0.2222222222222222,52.15555555555556,3,1,0,14,1,1,0,12,2,3
2025,12,63576,125322,94449,4,43,Yes,61746,0.6537496426573733,Medium,11.455825872929656,4,Dec,0,Low,2,1,0,Low,85004.1,0.0909090909090909,43.61818181818182,1,8,4,13,3,0,0,2,1,2
2025,2,54661,85011,69836,19,59,No,30350,0.4345896099370727,Low,11.153919234264416,1,Feb,0,Medium,1,0,1,Medium,76819.6,0.3166666666666666,39.766666666666666,1,7,9,10,7,3,0,11,1,2
2025,11,35000,72421,53622,56,92,Yes,37421,0.6978665472996556,Low,10.889733359497509,4,Nov,1,High,1,1,0,Low,48259.8,0.6021505376344086,66.99569892473117,4,6,6,5,6,0,1,6,2,1
2025,11,88923,143301,116112,4,68,No,54378,0.4683236874701295,Medium,11.66231913385509,4,Nov,1,Low,3,0,0,Low,104500.8,0.0579710144927536,55.68405797101449,4,0,5,11,3,0,0,4,2,1
2025,5,49232,78754,63993,21,56,No,29522,0.4613317081483704,Low,11.066544607947003,2,May,0,High,1,0,0,Low,57593.7,0.3684210526315789,37.86315789473685,2,6,6,13,3,0,2,6,1,0
2025,12,83166,115084,99125,46,95,Yes,31918,0.3219974779286558,Medium,11.504147047158646,4,Dec,1,High,2,1,0,Low,89212.5,0.4791666666666667,74.04166666666667,1,8,4,13,3,0,0,2,2,2
2025,5,77259,114965,96112,12,45,No,37706,0.3923131346721293,Medium,11.473279861563864,2,May,0,Medium,2,0,0,Low,86500.8,0.2608695652173913,36.47826086956522,2,14,2,9,1,0,0,5,1,0
2025,7,89203,114605,101904,38,70,Yes,25402,0.249273826343919,Medium,11.53179628572048,3,Jul,1,High,2,1,1,Medium,112094.4,0.5352112676056338,58.929577464788736,3,1,0,3,0,3,2,12,2,3
2025,5,83145,108219,95682,37,59,No,25074,0.2620555590365789,Medium,11.468795923207963,2,May,0,High,1,0,1,High,119602.5,0.6166666666666667,39.16666666666666,2,12,8,8,6,3,1,8,1,0
2025,11,65957,151243,108600,30,90,Yes,85286,0.7853222836023451,Medium,11.595435894542709,4,Nov,1,High,2,1,0,Low,97740.0,0.3296703296703296,71.34065934065934,4,5,8,2,3,0,2,0,2,1
2025,10,89744,129896,109820,22,78,Yes,40152,0.3656164633002585,Medium,11.606607046600912,4,Oct,1,High,2,1,0,Low,98838.0,0.2784810126582278,64.24303797468355,4,12,8,4,2,2,2,8,2,1
2025,8,53719,79371,66545,37,61,No,25652,0.385483507395214,Low,11.105648716832796,3,Aug,1,High,1,0,0,Low,59890.5,0.5967741935483871,40.406451612903226,3,14,2,5,6,0,0,5,2,3
2025,5,47440,93460,70450,27,64,No,46020,0.6532292405868954,Medium,11.162672711690243,2,May,1,High,2,0,0,Low,63405.0,0.4153846153846154,47.56923076923077,2,0,5,14,1,0,0,4,2,0
2025,8,75347,110889,93118,22,52,No,35542,0.3816877510214815,Medium,11.441633524075987,3,Aug,0,High,2,0,0,Low,83806.2,0.4150943396226415,40.36981132075472,3,11,10,7,5,0,0,13,1,3
2025,6,71875,93849,82862,27,83,Yes,21974,0.2651879027749126,Medium,11.324943920624063,2,Jun,1,High,2,1,0,Low,74575.8,0.3214285714285714,67.15714285714286,3,13,3,13,3,0,0,14,2,3
2025,5,41065,71979,56522,39,88,Yes,30914,0.5469374756635127,Low,10.94240291394611,2,May,1,High,1,1,0,Low,50869.8,0.4382022471910112,64.92359550561797,2,7,9,7,5,0,2,11,2,0
2025,9,78617,100059,89338,49,71,No,21442,0.2400098502290178,Medium,11.400193401648927,3,Sep,1,High,1,0,0,Low,80404.2,0.6805555555555556,46.23888888888889,4,10,8,7,5,0,1,10,2,1
2025,8,45093,61927,53510,39,74,No,16834,0.3145954027225828,Low,10.887642519226413,3,Aug,1,High,1,0,0,Low,48159.0,0.52,48.36,3,7,9,6,3,0,1,11,2,3
2025,4,86239,122131,104185,7,64,No,35892,0.3445025675448049,Medium,11.553933042268934,2,Apr,1,Medium,2,0,0,Low,93766.5,0.1076923076923077,48.18461538461538,2,8,4,9,1,3,1,2,2,0
2025,9,58729,132969,95849,25,67,No,74240,0.7745516385066663,Medium,11.47053974847379,3,Sep,1,High,2,0,1,High,119811.25,0.3676470588235294,49.46470588235294,4,13,3,8,6,0,1,14,2,1
2025,5,65995,137681,101838,12,71,No,71686,0.7039219151917367,Medium,11.531148413858649,2,May,1,Medium,2,0,0,Low,91654.2,0.1666666666666666,52.266666666666666,2,14,2,13,3,1,0,5,2,0
2025,7,41030,83234,62132,53,95,No,42204,0.6792635034977264,Low,11.03703252774426,3,Jul,1,High,1,0,0,Low,55918.8,0.5520833333333334,60.895833333333336,3,9,7,11,3,3,2,7,2,3
2025,9,52044,75436,63740,29,80,No,23392,0.3669909005276593,Low,11.062583276583748,3,Sep,1,High,1,0,0,Low,57366.0,0.3580246913580246,52.28395061728395,4,1,0,11,3,2,1,12,2,1
2025,2,50379,84923,67651,25,36,Yes,34544,0.5106206855699011,Low,11.122132197093933,1,Feb,0,High,1,1,0,Low,60885.9,0.6756756756756757,33.24864864864864,1,8,4,4,2,0,0,2,0,2
2025,6,37785,85845,61815,5,59,No,48060,0.7774811938724018,Low,11.03191750961342,2,Jun,0,Low,1,0,0,Low,55633.5,0.0833333333333333,40.23333333333333,3,2,1,4,2,0,2,1,1,3
2025,10,45020,75518,60269,33,84,No,30498,0.5060312930278247,Low,11.00658974647709,4,Oct,1,High,1,0,0,Low,54242.1,0.388235294117647,54.62352941176471,4,7,9,6,3,1,1,11,2,1
2025,6,69111,111909,90510,31,80,No,42798,0.4728538283010402,Medium,11.413226669263109,2,Jun,1,High,2,0,0,Low,81459.0,0.382716049382716,57.23456790123457,3,14,2,4,2,3,2,5,2,3
2025,7,78472,132322,105397,41,60,No,53850,0.5109253584019382,Medium,11.565498939577296,3,Jul,1,High,1,0,0,Low,94857.3,0.6721311475409836,39.65573770491803,3,10,8,11,3,1,0,10,1,3
2025,4,74510,150750,112630,32,73,No,76240,0.6769066856017322,Medium,11.631872267631469,2,Apr,1,High,2,0,1,Medium,123893.0,0.4324324324324324,52.935135135135134,2,1,0,10,7,1,2,12,2,0
2025,7,71632,122976,97304,11,41,Yes,51344,0.5276658719011792,Medium,11.485605654315265,3,Jul,0,Medium,2,1,0,Low,87573.6,0.2619047619047619,42.07619047619047,3,9,7,2,3,1,0,7,1,3
2025,1,58911,108255,83583,29,74,No,49344,0.5903592835793121,Medium,11.333607393196049,1,Jan,1,High,2,0,0,Low,75224.7,0.3866666666666666,53.626666666666665,1,11,10,13,3,2,0,13,2,2
2025,12,65283,116105,90694,8,61,Yes,50822,0.5603678302802791,Medium,11.41525750779207,4,Dec,1,Medium,2,1,0,Low,81624.6,0.1290322580645161,54.34193548387097,1,2,1,4,2,3,0,1,2,2
2025,1,76087,149089,112588,21,63,Yes,73002,0.6483994741833198,Medium,11.631499298974273,1,Jan,1,High,2,1,1,Medium,123846.8,0.328125,55.14375,1,1,0,1,3,3,0,12,2,2
2025,11,58297,118185,88241,48,79,Yes,59888,0.6786867782473149,Medium,11.387838319128369,4,Nov,1,High,2,1,1,High,110301.25,0.6,64.2,4,0,5,8,6,1,0,4,2,1
2025,5,47772,72976,60374,63,83,No,25204,0.4174644714543103,Low,11.008330390954873,2,May,1,High,1,0,0,Low,54336.6,0.75,53.3,2,11,10,14,1,2,2,13,2,0
2025,9,77950,125622,101786,26,57,No,47672,0.4683551765422715,Medium,11.5306376735688,3,Sep,0,High,2,0,0,Low,91607.4,0.4482758620689655,43.30344827586207,4,12,8,14,1,0,1,8,1,1
2025,4,61052,123154,92103,15,69,Yes,62102,0.6742668534067917,Medium,11.4306736523535,2,Apr,1,Medium,2,1,0,Low,82892.7,0.2142857142857142,58.97142857142857,2,7,9,5,6,0,0,11,2,0
2025,4,64608,110520,87564,16,78,Yes,45912,0.5243250650892568,Medium,11.380136653706764,2,Apr,1,Medium,1,1,1,High,109455.0,0.2025316455696202,59.394936708860754,2,1,0,8,6,0,0,12,2,0
2025,2,37727,78295,58011,26,79,Yes,40568,0.6993156470204045,Low,10.96840516468014,1,Feb,1,High,2,1,0,Low,52209.9,0.325,64.75,1,3,11,5,6,0,2,3,2,2
2025,5,64124,87414,75769,33,60,No,23290,0.3073816468435986,Medium,11.23545771492542,2,May,1,High,1,0,1,High,94711.25,0.5409836065573771,39.91803278688525,2,2,1,12,1,3,1,1,1,0
2025,6,45021,87633,66327,8,41,Yes,42612,0.6424532995515786,Low,11.102367409796054,2,Jun,0,Medium,1,1,1,High,82908.75,0.1904761904761904,37.219047619047615,3,3,11,12,1,0,0,3,1,3
2025,11,37399,54421,45910,25,49,Yes,17022,0.3707688956573564,Low,10.734460018752944,4,Nov,0,High,1,1,1,Medium,50501.00000000001,0.5,41.4,4,3,11,1,3,3,1,3,1,1
2025,3,64831,99807,82319,22,71,No,34976,0.4248836841989713,Medium,11.31836937050793,1,Mar,1,High,1,0,0,Low,74087.1,0.3055555555555556,46.98888888888889,2,4,8,14,1,0,0,9,2,0
2025,10,57711,78829,68270,31,50,No,21118,0.3093305990873102,Low,11.131240358027329,4,Oct,0,High,1,0,1,Medium,75097.0,0.6078431372549019,33.78431372549019,4,7,9,10,7,1,0,11,1,1
2025,10,38483,81607,60045,12,54,Yes,43124,0.718194687305884,Low,11.00286621413214,4,Oct,0,Medium,1,1,1,Medium,66049.5,0.2181818181818181,44.96363636363636,4,0,5,10,7,3,0,4,1,1
2025,11,69163,136387,102775,21,73,Yes,67224,0.6540890294268636,Medium,11.540307141711445,4,Nov,1,High,2,1,0,Low,92497.5,0.2837837837837837,61.23243243243243,4,8,4,6,3,1,0,2,2,1
2025,11,62445,81447,71946,38,72,No,19002,0.2641147527275441,Medium,11.183685015824269,4,Nov,1,High,1,0,0,Low,64751.4,0.5205479452054794,47.15890410958904,4,12,8,11,3,0,0,8,2,1
2025,5,82961,118679,100820,29,62,No,35718,0.354274945443818,Medium,11.521101946254364,2,May,1,High,2,0,0,Low,90738.0,0.4603174603174603,46.27936507936508,2,7,9,7,5,0,2,11,2,0
2025,4,41353,62829,52091,38,72,Yes,21476,0.4122785125950303,Low,10.860766665087594,2,Apr,1,High,1,1,0,Low,46881.9,0.5205479452054794,55.15890410958904,2,13,3,2,3,3,0,14,2,0
2025,2,67148,148280,107714,10,62,No,81132,0.7532168520270975,Medium,11.587244129212529,1,Feb,1,Medium,3,0,0,Low,96942.6,0.1587301587301587,51.88253968253968,1,9,7,7,5,0,2,7,2,2
2025,6,35000,74943,54517,47,85,Yes,39943,0.7326705431198952,Low,10.906286201351834,2,Jun,1,High,1,1,1,Low,49065.3,0.5465116279069767,62.906976744186046,3,6,6,0,4,3,2,6,2,3
2025,11,50108,63808,56958,14,47,Yes,13700,0.2405281084265506,Low,10.95008698975197,4,Nov,0,Medium,2,1,0,Low,51262.2,0.2916666666666667,45.61666666666667,4,3,11,13,3,0,1,3,1,1
2025,4,50056,71926,60991,10,53,No,21870,0.3585774950343726,Low,11.018497987013872,2,Apr,0,Medium,1,0,0,Low,54891.9,0.1851851851851851,36.42962962962962,2,6,6,4,2,0,0,6,1,0
2025,5,76393,129277,102835,27,87,No,52884,0.5142607088976102,Medium,11.54089076525193,2,May,1,High,2,0,0,Low,92551.5,0.3068181818181818,61.58636363636363,2,7,9,4,2,1,2,11,2,0
2025,11,78450,154818,116634,12,50,No,76368,0.6547661916709128,Medium,11.666804679382656,4,Nov,0,Medium,2,0,0,Low,104970.6,0.2352941176470588,39.52941176470589,4,4,8,11,3,0,2,9,1,1
2025,11,74279,126847,100563,12,51,Yes,52568,0.5227369907369238,Medium,11.51854961972045,4,Nov,0,Medium,2,1,1,Low,90506.7,0.2307692307692307,48.138461538461534,4,12,8,0,4,0,0,8,1,1
2025,1,65967,97615,81791,16,51,No,31648,0.3869374380997061,Medium,11.311934718297152,1,Jan,0,Medium,1,0,1,Medium,89970.1,0.3076923076923077,34.98461538461538,1,6,6,3,0,2,2,6,1,2
2025,6,73334,133502,103418,30,65,Yes,60168,0.581794271784585,Medium,11.546543976593853,2,Jun,1,High,2,1,0,Low,93076.2,0.4545454545454545,56.09090909090909,3,1,0,7,5,0,1,12,2,3
2025,4,54739,99215,76977,16,77,Yes,44476,0.5777829741276254,Medium,11.251274945726005,2,Apr,1,Medium,2,1,0,Low,69279.3,0.2051282051282051,63.78974358974358,2,0,5,4,2,1,2,4,2,0
2025,6,72278,132644,102461,14,57,No,60366,0.5891607538420555,Medium,11.537247277115291,2,Jun,0,Medium,2,0,0,Low,92214.9,0.2413793103448276,43.71724137931034,3,14,2,9,1,0,0,5,1,3
2025,3,41544,75920,58732,6,45,No,34376,0.5853027310395474,Low,10.980757028431102,1,Mar,0,Medium,1,0,0,Low,52858.8,0.1304347826086956,31.73913043478261,2,8,4,11,3,1,0,2,1,0
2025,5,68363,147929,108146,17,51,No,79566,0.7357276274597699,Medium,11.591246691745424,2,May,0,Medium,2,0,0,Low,97331.4,0.3269230769230769,39.94615384615384,2,1,0,2,3,0,0,12,1,0
2025,11,35000,64674,48706,14,84,Yes,29674,0.6092473206461371,Low,10.793578035907808,4,Nov,1,Medium,1,1,0,Low,43835.4,0.1647058823529411,63.07058823529412,4,13,3,2,3,0,2,14,2,1
2025,6,51969,112387,82178,37,65,Yes,60418,0.73520893668944,Medium,11.31665507395256,2,Jun,1,High,1,1,0,Low,73960.2,0.5606060606060606,50.87878787878788,3,4,8,4,2,0,0,9,2,3
2025,11,46050,64450,55250,61,80,No,18400,0.333031674202117,Low,10.919641718763716,4,Nov,1,High,1,0,0,Low,49725.0,0.7530864197530864,51.49382716049383,4,8,4,14,1,0,0,2,2,1
2025,9,71258,106688,88973,23,54,No,35430,0.3982106931271486,Medium,11.396099471203124,3,Sep,0,High,2,0,0,Low,80075.7,0.4181818181818181,41.56363636363636,4,11,10,11,3,0,2,13,1,1
2025,8,45682,89728,67705,50,69,No,44046,0.6505575659013285,Low,11.122930081265755,3,Aug,1,High,1,0,0,Low,60934.5,0.7142857142857143,44.97142857142857,3,2,1,13,3,3,0,1,2,3
2025,11,57669,133693,95681,30,91,No,76024,0.7945569130674371,Medium,11.468785471976028,4,Nov,1,High,2,0,1,High,119601.25,0.3260869565217391,63.94782608695652,4,13,3,8,6,1,1,14,2,1
2025,1,88717,137537,113127,17,77,No,48820,0.4315503814259058,Medium,11.636275199987612,1,Jan,1,Medium,2,0,1,Low,101814.3,0.2179487179487179,55.76410256410256,1,12,8,0,4,0,0,8,2,2
2025,2,70063,124539,97301,46,74,No,54476,0.5598709160177195,Medium,11.485574822947427,1,Feb,1,High,1,0,1,Medium,107031.1,0.6133333333333333,48.17333333333333,1,4,8,10,7,0,2,9,2,2
2025,3,35000,76402,54939,46,93,Yes,41402,0.7535994466453048,Low,10.913996959649264,1,Mar,1,High,1,1,0,Low,49445.1,0.4893617021276595,67.82127659574468,2,13,3,6,3,0,0,14,2,0
2025,11,63745,97303,80524,16,46,No,33558,0.4167453181608372,Medium,11.296322974199398,4,Nov,0,Medium,2,0,0,Low,72471.6,0.3404255319148936,36.91914893617021,4,1,0,13,3,0,2,12,1,1
2025,7,69822,126872,98347,18,77,Yes,57050,0.5800888689987485,Medium,11.496267488074086,3,Jul,1,Medium,2,1,0,Low,88512.3,0.2307692307692307,63.73846153846153,3,6,6,13,3,4,2,6,2,3
